match_id;team;opponent;player;type;situation;body_part;xg;xgot;time;goalkeeper;player_x;player_y;block_x;block_y;goal_x;goal_y;goal_z
14083315;Girona FC;Sevilla;Viktor Tsygankov;miss;assisted;assisted;0.016653025522828;0.0;83;Odysseas Vlachodimos;23.4;70.3;0.0;0.0;0;48.1;65.3
14083315;Sevilla;Girona FC;Oso;miss;assisted;assisted;0.019185977056623;0.0;73;Paulo Gazzaniga;22.6;21.9;0.0;0.0;0;58.0;38.9
14083315;Sevilla;Girona FC;Neal Maupay;miss;assisted;assisted;0.067780405282974;0.0;66;Paulo Gazzaniga;8.2;33.8;0.0;0.0;0;61.3;18.1
14083315;Sevilla;Girona FC;Neal Maupay;miss;regular;regular;0.23819120228291;0.0;64;Paulo Gazzaniga;7.7;48.3;0.0;0.0;0;51.6;66.7
14083315;Sevilla;Girona FC;Oso;save;assisted;assisted;0.16489067673683;0.36595290899277;64;Paulo Gazzaniga;14.1;50.9;1.0;51.8;0;51.6;7.0
14083315;Girona FC;Sevilla;Hugo Rincón;miss;corner;corner;0.17799960076809;0.0;60;Odysseas Vlachodimos;4.6;57.9;0.0;0.0;0;47.7;73.6
14083315;Girona FC;Sevilla;Arnau Martínez;miss;corner;corner;0.10935016721487;0.0;60;Odysseas Vlachodimos;9.2;45.0;4.2;57.2;0;30.9;27.8
14083315;Girona FC;Sevilla;Thomas Lemar;block;regular;regular;0.060314409434795;0.0;60;Odysseas Vlachodimos;13.3;35.8;3.7;45.1;0;50.5;19.0
14083315;Girona FC;Sevilla;Bryan Gil;block;fast-break;fast-break;0.043115492910147;0.0;59;Odysseas Vlachodimos;14.8;32.7;13.4;34.4;0;49.6;19.0
14083315;Sevilla;Girona FC;Nemanja Gudelj;miss;regular;regular;0.034606076776981;0.0;54;Paulo Gazzaniga;19.5;50.9;0.0;0.0;0;46.1;58.3
14083315;Girona FC;Sevilla;Claudio Echeverri;miss;assisted;assisted;0.019534787163138;0.0;47;Odysseas Vlachodimos;26.8;51.7;0.0;0.0;0;47.6;80.6
14083315;Sevilla;Girona FC;José Ángel Carmona;miss;assisted;assisted;0.04864664003253;0.0;41;Paulo Gazzaniga;10.2;74.4;0.0;0.0;0;65.2;11.1
14083315;Girona FC;Sevilla;Viktor Tsygankov;save;assisted;assisted;0.6583868265152;0.58587235212326;40;Odysseas Vlachodimos;8.2;53.4;4.0;52.2;0;51.4;12.7
14083315;Girona FC;Sevilla;Viktor Tsygankov;miss;assisted;assisted;0.19848182797432;0.0;34;Odysseas Vlachodimos;13.3;54.2;0.0;0.0;0;66.2;40.3
14083315;Girona FC;Sevilla;Fran Beltrán;save;corner;corner;0.020796881988645;0.14008142054081;31;Odysseas Vlachodimos;20.1;32.9;1.6;48.9;0;52.8;24.7
14083315;Girona FC;Sevilla;Fran Beltrán;block;corner;corner;0.01768722012639;0.0;31;Odysseas Vlachodimos;28.4;39.1;12.4;44.2;0;51.8;19.0
14083315;Sevilla;Girona FC;José Ángel Carmona;miss;assisted;assisted;0.057918231934309;0.0;29;Paulo Gazzaniga;18.8;52.8;0.0;0.0;0;49.4;80.6
14083315;Girona FC;Sevilla;Viktor Tsygankov;block;assisted;assisted;0.097268760204315;0.0;23;Odysseas Vlachodimos;9.4;33.1;7.1;36.9;0;51.6;19.0
14083315;Girona FC;Sevilla;Bryan Gil;save;corner;corner;0.04911669716239;0.039069939404726;19;Odysseas Vlachodimos;8.2;31.1;1.9;45.1;0;50.8;1.3
14083315;Sevilla;Girona FC;Peque Fernández;save;regular;regular;0.028746826574206;0.19478067755699;17;Paulo Gazzaniga;22.5;55.6;0.7;50.4;0;46.1;8.9
14083315;Girona FC;Sevilla;Thomas Lemar;save;regular;regular;0.21459913253784;0.20543801784515;13;Odysseas Vlachodimos;12.2;43.8;7.1;46.4;0;49.6;1.9
14083315;Girona FC;Sevilla;Thomas Lemar;goal;assisted;assisted;0.086289674043655;0.23465850949287;2;Odysseas Vlachodimos;17.5;51.1;0.0;0.0;0;52.8;2.5
14083327;Real Madrid;Valencia;Franco Mastantuono;miss;assisted;assisted;0.03091749548912;0.0;90;Stole Dimitrievski;15.4;72.3;0.0;0.0;0;72.1;72.2
14083327;Valencia;Real Madrid;Guido Rodríguez;miss;assisted;assisted;0.044556606560946;0.0;90;Thibaut Courtois;21.1;63.9;0.0;0.0;0;46.6;87.5
14083327;Real Madrid;Valencia;Kylian Mbappé;goal;assisted;assisted;0.39192691445351;0.23122230172157;90;Stole Dimitrievski;10.5;48.2;0.0;0.0;0;46.9;6.3
14083327;Real Madrid;Valencia;Kylian Mbappé;miss;regular;regular;0.12646318972111;0.0;83;Stole Dimitrievski;13.5;37.6;0.0;0.0;0;39.2;19.4
14083327;Valencia;Real Madrid;Lucas Beltrán;post;assisted;assisted;0.14954951405525;0.0;71;Thibaut Courtois;9.1;57.6;0.0;0.0;0;55.4;26.6
14083327;Real Madrid;Valencia;Álvaro Carreras;goal;assisted;assisted;0.083974458277225;0.6264221072197;65;Stole Dimitrievski;11.1;42.3;0.0;0.0;0;53.8;2.5
14083327;Real Madrid;Valencia;Federico Valverde;save;assisted;assisted;0.022333513945341;0.079767592251301;62;Stole Dimitrievski;29.5;51.6;1.9;51.6;0;52.6;8.9
14083327;Valencia;Real Madrid;Luis Rioja;block;fast-break;fast-break;0.025041883811355;0.0;57;Thibaut Courtois;21.9;72.0;18.4;68.8;0;48.0;19.0
14083327;Valencia;Real Madrid;Lucas Beltrán;miss;assisted;assisted;0.052471294999123;0.0;48;Thibaut Courtois;14.1;46.9;0.0;0.0;0;39.8;4.2
14083327;Real Madrid;Valencia;Eduardo Camavinga;miss;assisted;assisted;0.015172716230154;0.0;38;Stole Dimitrievski;27.8;63.7;0.0;0.0;0;56.8;81.9
14083327;Valencia;Real Madrid;Pepelu;miss;corner;corner;0.028908444568515;0.0;35;Thibaut Courtois;10.5;52.1;0.0;0.0;0;54.1;80.6
14083327;Valencia;Real Madrid;Arnaut Danjuma;block;throw-in-set-piece;throw-in-set-piece;0.033694315701723;0.0;34;Thibaut Courtois;8.8;30.5;8.1;31.9;0;50.7;19.0
14083327;Real Madrid;Valencia;David Jiménez;save;assisted;assisted;0.10785161703825;0.1274316161871;28;Stole Dimitrievski;9.4;63.6;2.3;54.9;0;49.9;7.6
14083327;Real Madrid;Valencia;Kylian Mbappé;save;assisted;assisted;0.063198290765285;0.11667960137129;24;Stole Dimitrievski;19.5;49.3;1.4;50.5;0;50.6;5.1
14083327;Real Madrid;Valencia;Kylian Mbappé;save;corner;corner;0.052754327654839;0.11422610282898;19;Stole Dimitrievski;7.1;70.4;1.6;55.2;0;52.4;2.5
14083327;Real Madrid;Valencia;Arda Güler;block;corner;corner;0.0450474396348;0.0;18;Stole Dimitrievski;11.7;29.5;7.2;37.9;0;48.6;19.0
14083327;Valencia;Real Madrid;Unai Núñez;miss;assisted;assisted;0.019985217601061;0.0;13;Thibaut Courtois;29.1;54.8;0.0;0.0;0;41.5;68.1
14083327;Real Madrid;Valencia;Federico Valverde;miss;corner;corner;0.0165646225214;0.0;11;Stole Dimitrievski;24.1;47.1;0.0;0.0;0;35.6;20.8
